Alarms,TempMean,Humidity,Pressure,TempMin,TempMax
22,8,5.291666,73.250000,1017.583333,2.2000,9.6000
22,5,2.991666,59.916666,1021.175000,-0.1000,6.5000
22,3,2.012500,70.000000,1024.262500,0.0000,4.8000
22,9,2.437500,68.708333,1029.162500,-0.6000,5.8000
22,4,2.437500,59.958333,1031.108333,-1.9000,7.0000
22,3,3.445833,56.791666,1031.204166,-1.5000,7.7000
22,4,4.033333,62.083333,1032.783333,-1.6000,9.8000
22,9,4.737500,60.083333,1032.483333,-0.9000,10.2000
22,11,5.220833,63.375000,1028.004166,-0.3000,10.1000
22,10,8.491666,53.291666,1030.937500,2.3000,15.8000
22,9,11.008333,51.750000,1034.854166,4.1000,18.5000
22,3,12.366666,48.833333,1036.004166,4.8000,19.5000
22,5,11.566666,50.500000,1033.200000,3.9000,18.0000
22,3,11.470833,52.291666,1024.045833,3.6000,18.7000
22,5,12.387500,48.583333,1018.458333,4.5000,20.6000
22,7,12.908333,49.875000,1013.658333,7.2000,18.0000
22,12,12.170833,71.125000,1006.425000,9.1000,15.5000
22,4,13.170833,78.458333,1008.683333,9.9000,18.4000
22,5,12.750000,79.041666,1010.104166,9.2000,19.1000
22,4,10.870833,85.958333,1009.812500,7.8000,15.7000
22,6,10.900000,84.583333,1017.454166,7.8000,15.0000
22,9,12.391666,77.833333,1023.916666,8.3000,18.7000
22,9,11.491666,74.500000,1020.175000,6.3000,17.7000
22,3,8.054166,93.458333,1010.345833,7.2000,9.3000
22,6,7.633333,71.375000,1001.512500,3.8000,10.6000
22,4,4.504166,74.583333,1002.725000,0.7000,8.0000
22,1,5.941666,77.375000,1013.112500,2.0000,9.8000
22,8,5.216666,77.000000,1010.812500,2.3000,8.0000
22,5,5.337500,75.250000,1012.745833,1.5000,9.1000
22,6,6.154166,79.625000,1005.500000,0.0000,11.1000
22,9,10.462500,85.500000,996.500000,6.7000,14.3000
22,8,8.020833,83.625000,1004.854166,3.7000,9.8000
22,2,7.133333,73.375000,1016.554166,2.9000,11.2000
22,5,8.037500,69.250000,1029.670833,5.1000,11.3000
22,8,7.408333,73.333333,1037.820833,2.4000,11.2000
22,8,8.137500,71.166666,1035.500000,1.8000,13.7000
22,4,9.941666,67.333333,1029.775000,2.0000,15.6000
22,1,12.441666,55.416666,1023.966666,4.9000,18.1000
22,4,10.070833,85.000000,1015.120833,8.8000,11.5000
22,3,12.991666,87.916666,1011.154166,9.1000,18.6000
22,2,15.758333,82.375000,1009.887500,11.0000,21.5000
22,8,14.783333,88.083333,1008.504166,10.8000,20.7000
22,13,13.404166,96.541666,1008.545833,10.3000,16.3000
22,9,10.029166,90.583333,1013.458333,7.4000,12.6000
22,7,11.933333,74.666666,1013.600000,6.7000,16.7000
22,11,10.212500,87.458333,1009.179166,8.2000,12.4000
22,4,10.404166,83.416666,1011.837500,9.1000,12.6000
22,3,9.683333,87.291666,1004.500000,7.7000,12.4000
22,7,9.591666,92.208333,1001.283333,6.9000,13.1000
22,9,8.212500,70.791666,1008.212500,4.8000,11.7000
22,6,8.608333,66.333333,1018.991666,4.2000,12.1000
22,2,11.045833,89.500000,1014.554166,8.6000,13.2000
22,9,12.000000,77.833333,1019.433333,8.7000,15.2000
22,4,16.125000,78.791666,1013.679166,9.6000,22.3000
22,5,15.387500,81.833333,1010.291666,10.3000,19.3000
22,13,14.141666,73.125000,1012.437500,7.7000,19.6000
22,7,16.270833,85.166666,1008.333333,11.5000,21.9000
22,13,16.408333,87.208333,1008.479166,10.1000,24.1000
22,14,14.220833,76.375000,1013.437500,9.4000,18.4000
22,2,13.604166,86.750000,1009.683333,11.3000,16.2000
22,3,12.795833,82.666666,1018.700000,8.2000,16.5000
22,6,12.795833,83.166666,1019.458333,5.4000,18.5000
22,17,14.270833,90.500000,1013.175000,11.5000,17.0000
22,16,14.687500,98.083333,1010.879166,13.1000,16.2000
22,8,15.420833,77.916666,1010.575000,11.9000,19.6000
22,6,15.962500,78.625000,1015.995833,11.4000,20.9000
22,6,15.408333,90.833333,1012.820833,10.9000,20.5000
22,8,14.912500,83.500000,1017.037500,9.9000,18.5000
22,12,15.337500,81.916666,1019.204166,8.8000,19.5000
22,11,17.620833,78.125000,1014.537500,12.0000,22.8000
22,32,17.366666,88.666666,1007.858333,11.0000,26.2000
22,14,15.141666,91.125000,1008.033333,11.2000,17.5000
22,7,12.762500,82.208333,1015.983333,8.4000,17.4000
22,5,12.500000,76.458333,1024.345833,6.9000,17.0000
22,19,16.991666,69.000000,1025.354166,10.3000,22.4000
22,10,21.183333,70.958333,1020.466666,13.0000,28.0000
22,19,16.191666,88.833333,1021.012500,10.8000,20.4000
22,9,13.600000,80.958333,1024.295833,11.0000,17.1000
22,12,14.679166,84.916666,1024.004166,10.7000,19.6000
22,10,15.041666,83.750000,1018.812500,11.4000,20.2000
22,16,16.637500,80.541666,1008.354166,9.9000,27.0000
22,9,14.750000,85.583333,1009.033333,11.5000,17.6000
22,1,11.654166,72.000000,1016.458333,9.1000,14.6000
22,6,11.345833,77.083333,1020.579166,7.8000,14.7000
22,9,12.133333,90.333333,1015.529166,8.9000,14.2000
22,3,13.145833,78.500000,1011.466666,9.0000,16.6000
22,11,12.795833,85.958333,1003.433333,10.7000,15.5000
22,3,11.925000,80.833333,1008.683333,9.9000,14.2000
22,4,12.512500,81.458333,1013.362500,9.3000,16.1000
22,4,14.016666,80.750000,1016.170833,9.3000,20.4000
22,7,13.925000,74.750000,1016.962500,8.2000,18.6000
22,5,14.304166,96.208333,1011.666666,12.1000,16.5000
22,9,16.366666,94.083333,1010.666666,13.6000,20.4000
22,4,13.654166,89.375000,1014.295833,11.4000,17.6000
22,7,14.308333,86.833333,1015.216666,11.9000,19.4000
22,6,14.504166,83.041666,1013.033333,11.6000,19.7000
22,5,15.812500,82.291666,1013.337500,11.0000,21.4000
22,3,15.179166,78.875000,1014.479166,10.2000,20.9000
22,12,17.175000,75.833333,1011.183333,12.4000,23.4000
22,6,16.470833,80.625000,1011.950000,12.2000,21.2000
22,13,16.141666,88.500000,1010.291666,11.5000,22.5000
22,9,15.500000,93.250000,1014.175000,11.6000,17.3000
22,8,14.937500,98.125000,1017.862500,12.0000,16.7000
22,16,19.150000,83.416666,1019.666666,14.5000,23.8000
22,15,21.454166,75.333333,1017.816666,11.6000,29.3000
22,37,24.829166,64.458333,1017.670833,17.9000,32.3000
22,33,24.112500,60.625000,1016.683333,17.2000,30.7000
22,42,21.775000,69.208333,1012.587500,16.4000,26.9000
22,18,20.270833,82.708333,1007.825000,17.3000,25.1000
22,29,21.187500,84.208333,1010.033333,15.8000,28.5000
22,12,18.883333,83.833333,1011.525000,15.5000,24.0000
22,13,16.062500,95.375000,1014.058333,13.0000,22.3000
22,13,16.600000,89.958333,1016.762500,13.8000,20.0000
22,7,17.445833,76.541666,1015.862500,11.2000,23.3000
22,10,17.362500,78.625000,1015.329166,12.9000,22.6000
22,11,16.304166,79.208333,1013.854166,14.3000,18.2000
22,9,16.533333,85.625000,1009.466666,12.0000,21.5000
22,12,17.841666,79.541666,1005.187500,14.1000,22.5000
22,9,16.575000,86.791666,1002.808333,12.7000,21.2000
22,14,15.186363,92.863636,1004.090909,11.9000,20.0000
22,9,17.120833,81.666666,1008.183333,12.6000,20.9000
22,7,17.779166,91.791666,1002.016666,15.9000,21.7000
22,6,17.225000,82.333333,1006.095833,15.3000,20.1000
22,2,15.833333,87.000000,1008.320833,13.1000,19.2000
22,12,13.720833,81.166666,1010.900000,10.0000,18.3000
22,10,13.875000,77.125000,1012.195833,8.6000,19.2000
22,10,14.741666,93.291666,1006.412500,12.4000,17.6000
22,25,15.575000,79.958333,1010.200000,13.8000,18.6000
22,2,16.258333,88.625000,1002.725000,13.4000,20.7000
22,10,13.854166,97.333333,1003.033333,11.8000,15.9000
22,14,14.741666,88.916666,1008.779166,10.2000,19.3000
22,10,14.437500,85.291666,1017.687500,11.1000,19.6000
22,12,14.691666,76.875000,1024.854166,9.0000,19.4000
22,4,15.366666,86.083333,1022.704166,11.6000,20.6000
22,14,17.625000,86.500000,1023.187500,14.9000,21.6000
22,7,18.841666,77.541666,1025.245833,13.5000,26.2000
22,11,20.525000,68.041666,1022.858333,13.3000,28.7000
22,19,21.520833,65.500000,1021.012500,14.7000,28.9000
22,15,22.158333,67.208333,1018.766666,16.1000,29.6000
22,23,22.012500,81.750000,1012.516666,17.5000,28.7000
22,25,16.850000,88.333333,1015.529166,11.7000,19.8000
22,17,15.708333,83.250000,1019.466666,10.8000,20.4000
22,14,18.800000,74.708333,1012.808333,13.3000,24.9000
22,8,14.912500,80.750000,1009.704166,10.0000,18.5000
22,12,12.770833,77.416666,1016.100000,9.4000,16.2000
22,10,14.325000,85.625000,1014.441666,11.5000,17.9000
22,9,14.362500,95.458333,1008.395833,11.1000,16.7000
22,13,11.725000,81.500000,1009.645833,9.6000,14.9000
22,3,11.229166,93.166666,1013.595833,8.0000,14.6000
22,6,12.333333,88.791666,1014.629166,9.1000,16.3000
22,5,12.716666,90.208333,1019.366666,9.1000,17.9000
22,8,12.616666,93.916666,1014.850000,9.2000,16.1000
22,13,13.912500,92.208333,1012.141666,11.7000,16.1000
22,7,12.845833,92.208333,1012.633333,9.5000,15.9000
22,12,13.604166,88.125000,1019.658333,10.5000,16.9000
22,8,12.925000,78.666666,1027.250000,9.9000,16.1000
22,5,12.954166,75.916666,1027.620833,8.2000,16.2000
22,5,13.254166,76.166666,1013.458333,11.2000,15.8000
22,5,11.695833,72.208333,1014.779166,9.7000,14.4000
22,13,10.079166,72.708333,1011.487500,7.6000,12.1000
22,8,10.541666,75.458333,1020.833333,8.9000,13.2000
22,9,10.379166,77.333333,1027.025000,5.5000,14.5000
22,10,12.400000,89.000000,1024.675000,10.6000,14.5000
22,4,12.500000,88.708333,1020.204166,7.8000,18.0000
22,5,13.295833,81.375000,1013.708333,5.1000,21.9000
22,10,13.687500,86.625000,1014.508333,10.8000,18.0000
22,16,12.866666,96.875000,1011.037500,11.5000,16.3000
22,10,12.979166,94.708333,1007.441666,11.4000,14.5000
22,10,13.270833,94.708333,1006.837500,11.3000,15.9000
22,13,14.058333,91.375000,1003.020833,11.0000,17.7000
22,7,12.429166,95.458333,1000.079166,10.9000,14.4000
22,5,12.495833,94.833333,994.325000,10.6000,14.8000
22,6,10.770833,77.541666,997.275000,6.9000,13.4000
22,6,8.154166,78.250000,999.183333,5.9000,11.9000
22,7,8.766666,83.458333,1002.941666,5.9000,11.4000
22,7,8.625000,80.125000,1014.145833,6.7000,11.8000
22,7,7.400000,87.666666,1010.858333,6.0000,9.8000
22,5,5.720833,79.416666,1021.225000,1.6000,9.1000
22,7,4.370833,81.000000,1022.766666,-0.2000,10.2000
22,8,4.775000,79.583333,1018.812500,0.3000,8.1000
22,4,10.150000,90.000000,998.800000,5.9000,15.2000
22,1,9.437500,93.875000,997.904166,6.7000,13.7000
22,5,9.675000,93.583333,1000.929166,6.1000,12.9000
22,9,11.704166,95.750000,998.033333,9.7000,14.1000
22,6,11.154166,84.291666,1001.879166,9.4000,13.4000
22,3,10.354166,95.416666,1005.391666,8.0000,14.9000
22,7,11.012500,81.958333,1010.033333,9.1000,13.6000
22,5,11.600000,95.791666,1006.054166,9.1000,13.5000
22,5,11.287500,99.500000,1005.845833,8.8000,12.7000
22,6,10.333333,93.291666,1006.433333,7.2000,13.8000
22,4,10.029166,96.375000,1001.754166,7.5000,12.0000
22,7,10.254166,94.375000,1001.458333,8.2000,12.7000
22,9,9.962500,95.041666,1009.362500,6.7000,13.5000
22,4,8.350000,98.000000,1018.970833,5.8000,10.5000
22,9,9.808333,89.166666,1018.037500,7.7000,12.5000
22,4,10.608333,80.958333,1016.212500,7.8000,13.6000
22,11,11.437500,98.916666,1005.604166,8.7000,13.6000
22,3,10.237500,89.000000,1007.779166,8.1000,14.1000
22,9,9.920833,98.166666,1002.495833,7.1000,14.0000
22,6,7.929166,87.750000,1007.366666,6.1000,10.8000
22,17,6.687500,84.291666,1017.775000,3.9000,9.7000
22,10,4.487500,84.750000,1028.125000,0.5000,9.1000
22,10,3.600000,93.416666,1029.520833,-0.5000,7.4000
22,16,5.466666,87.666666,1024.754166,2.6000,9.7000
22,14,3.425000,89.750000,1007.941666,0.0000,6.0000
22,4,6.395833,99.791666,987.662500,3.5000,9.3000
22,11,8.475000,99.250000,987.437500,6.6000,10.9000
22,11,7.437500,97.375000,991.679166,4.9000,8.9000
22,7,3.266666,89.958333,999.587500,2.1000,5.0000
22,10,2.079166,87.000000,1001.854166,1.1000,2.9000
22,10,2.841666,91.666666,1003.000000,1.1000,5.0000
22,11,4.375000,98.875000,1005.950000,3.2000,5.6000
22,9,4.516666,98.541666,1007.570833,2.6000,6.0000
22,8,3.687500,96.791666,1010.708333,0.8000,6.0000
22,2,4.512500,93.083333,1003.075000,2.4000,5.9000
22,12,3.995833,94.666666,996.495833,2.5000,5.2000
22,3,3.020833,95.666666,996.441666,0.1000,5.1000
22,9,3.416666,98.166666,1006.741666,1.5000,5.6000
22,9,5.054166,93.541666,1012.554166,1.7000,7.0000
22,12,6.929166,99.875000,1003.370833,6.0000,7.8000
22,9,6.550000,98.625000,1011.579166,3.9000,9.2000
22,24,5.979166,99.166666,1006.162500,3.9000,7.7000
22,16,5.787500,98.375000,1006.704166,4.2000,7.6000
22,8,4.366666,89.750000,1018.487500,1.4000,7.3000
22,7,5.137500,96.291666,1013.129166,3.2000,7.9000
22,5,7.091666,98.375000,1008.758333,5.5000,8.3000
22,5,7.029166,94.000000,1011.295833,6.2000,7.9000
22,3,6.158333,93.125000,1012.775000,5.4000,6.7000
22,9,5.283333,99.083333,1011.583333,4.5000,6.2000
22,6,5.025000,99.833333,1003.204166,4.3000,6.2000
22,5,7.058333,99.666666,991.754166,6.1000,7.9000
22,6,6.129166,99.000000,984.262500,3.0000,7.3000
22,4,2.287500,80.583333,1003.533333,0.2000,4.5000
22,1,2.145833,84.041666,1018.295833,-1.3000,5.5000
22,3,1.579166,90.541666,1019.133333,-0.7000,3.6000
22,4,2.516666,82.875000,1019.154166,-0.5000,5.0000
22,10,5.162500,97.250000,1019.470833,-0.8000,8.1000
22,5,7.141666,90.666666,1015.837500,6.2000,8.4000
22,7,7.616666,86.875000,1007.241666,6.5000,8.2000
22,9,9.287500,98.250000,993.312500,7.6000,10.0000
22,2,6.241666,87.791666,998.554166,3.5000,8.9000
22,3,7.583333,91.333333,985.433333,5.5000,9.5000
22,7,5.054166,83.458333,992.216666,2.0000,6.9000
22,8,3.133333,84.291666,1011.000000,-0.2000,5.2000
22,3,4.866666,93.500000,1000.516666,2.1000,7.3000
22,5,3.016666,98.250000,993.966666,0.8000,4.9000
22,1,2.208333,87.041666,982.825000,0.5000,3.7000
22,1,2.904166,96.333333,978.650000,0.3000,5.3000
22,5,3.912500,88.958333,986.670833,-0.3000,5.7000
22,4,4.866666,93.250000,999.479166,2.9000,6.5000
22,7,4.512500,99.875000,999.262500,2.8000,5.3000
22,8,4.354166,92.333333,1009.087500,1.6000,6.9000
22,4,5.187500,94.666666,1008.950000,1.6000,7.5000
22,11,5.313043,95.521739,990.552173,4.0000,6.9000
22,11,6.320833,95.541666,986.783333,5.2000,7.7000
22,2,2.491666,95.000000,1022.195833,-1.6000,5.0000
22,3,-0.875000,94.875000,1034.300000,-3.1000,0.4000
22,6,-0.862500,94.375000,1039.208333,-3.1000,1.0000
22,2,5.383333,95.875000,1028.725000,0.8000,6.9000
22,10,7.395833,94.958333,1018.141666,6.1000,8.4000
22,5,5.554166,82.666666,1026.625000,3.5000,7.2000
22,2,5.343478,85.913043,1027.121739,4.3000,6.1000
22,8,5.837500,91.000000,1016.441666,5.0000,6.6000
22,6,6.129166,88.333333,1008.504166,4.3000,8.0000
22,2,3.983333,79.291666,1017.133333,0.5000,6.3000
22,4,4.420833,90.541666,1025.441666,-0.1000,7.1000
22,7,6.429166,96.708333,1018.045833,4.6000,7.2000
22,5,6.137500,96.333333,1014.058333,4.1000,7.3000
22,4,7.226086,90.173913,1012.543478,4.9000,9.8000
22,5,5.004166,97.625000,1007.637500,3.0000,8.3000
22,7,3.750000,95.000000,1013.429166,-0.5000,7.6000
22,4,5.208333,93.708333,1016.625000,-0.9000,8.1000
22,7,6.604166,98.500000,1009.420833,4.5000,8.0000
22,6,4.554166,93.583333,1010.041666,2.5000,5.9000
22,7,6.883333,94.125000,994.837500,4.7000,9.8000
22,9,7.208333,93.083333,1000.483333,5.8000,10.2000
22,6,6.254166,89.958333,1017.558333,4.0000,7.7000
22,4,5.934782,94.173913,1010.691304,4.4000,7.0000
22,6,4.983333,93.250000,1012.545833,3.2000,6.9000
22,6,4.741666,84.541666,1033.170833,3.2000,6.3000
22,7,5.950000,93.041666,1039.079166,4.4000,6.8000
22,9,6.183333,95.583333,1032.616666,4.7000,7.5000
22,5,4.900000,91.625000,1030.987500,2.2000,7.1000
22,10,5.687500,99.583333,1026.575000,2.5000,6.7000
22,6,5.875000,99.125000,1016.520833,3.1000,6.9000
22,3,4.745833,98.708333,1015.387500,2.3000,7.0000
22,3,4.720833,97.250000,1011.195833,3.5000,5.7000
22,3,5.495833,96.750000,999.975000,3.6000,7.1000
22,7,4.616666,96.625000,984.733333,3.9000,5.3000
22,10,5.037500,86.500000,992.625000,3.9000,6.6000
22,7,6.087500,96.875000,992.929166,3.2000,7.8000
22,8,7.108333,95.375000,994.316666,6.1000,8.1000
22,6,7.541666,94.458333,989.783333,4.9000,8.4000
22,8,3.666666,83.416666,1000.270833,-0.1000,6.1000
22,10,3.858333,95.458333,999.941666,0.7000,6.8000
22,5,2.850000,87.875000,1008.108333,0.2000,5.0000
22,6,2.879166,87.166666,1027.895833,-1.8000,6.3000
22,7,6.150000,94.500000,1025.283333,4.9000,7.5000
22,11,4.591666,96.500000,1026.037500,4.2000,5.3000
22,6,3.587500,94.375000,1014.945833,1.5000,5.4000
22,1,6.241666,93.416666,986.304166,4.7000,8.6000
22,8,5.066666,85.041666,975.508333,1.8000,7.5000
22,6,3.529166,86.250000,982.041666,1.5000,5.4000
22,2,3.675000,89.000000,993.550000,1.2000,5.0000
22,6,2.988461,91.384615,1003.450000,0.8000,4.7000
22,8,2.200000,98.363636,1011.681818,0.4000,4.1000
22,4,6.233333,99.666666,1009.333333,5.2000,6.9000
22,6,7.220000,91.000000,987.260000,5.4000,8.8000
22,5,6.140000,80.200000,994.420000,5.8000,6.5000
22,6,4.700000,89.000000,1004.700000,4.4000,5.0000
22,5,5.072727,89.909090,1009.400000,3.2000,6.6000
22,9,4.910526,95.578947,1001.810526,2.1000,7.2000
22,15,5.379166,87.916666,1007.287500,2.2000,6.8000
22,18,6.429166,83.416666,998.512500,4.5000,8.0000
22,5,4.483333,81.333333,1001.241666,2.3000,6.1000
22,8,3.383333,87.541666,1005.987500,0.6000,5.0000
22,20,2.916666,95.333333,982.104166,0.2000,5.2000
22,4,0.545833,87.708333,993.408333,-2.1000,2.3000
22,6,0.837500,91.416666,996.933333,-2.3000,4.8000
22,5,3.383333,89.875000,1003.658333,0.5000,6.9000
22,1,4.225000,94.166666,985.675000,1.7000,8.5000
22,1,4.624444,85.422222,982.533333,2.6000,6.7000
22,12,3.990000,89.650000,989.447500,1.8000,7.4000
22,10,3.612500,94.000000,998.133333,0.5000,7.4000
22,7,2.883333,94.083333,1004.300000,-0.9000,6.9000
22,10,2.408333,90.500000,1001.825000,-1.0000,6.5000
22,5,1.512500,95.250000,1002.400000,-1.0000,4.1000
22,6,2.554166,92.541666,1011.008333,-1.9000,6.6000
22,7,6.383333,95.666666,1002.945833,4.3000,7.5000
22,6,6.356521,92.478260,1005.234782,4.7000,9.5000
22,9,5.691666,96.916666,993.141666,3.8000,7.7000
22,4,6.316666,85.125000,998.925000,4.9000,8.4000
22,12,5.329166,85.500000,992.312500,3.0000,7.3000
22,11,3.325000,85.125000,1005.787500,-1.8000,5.8000
22,6,1.508333,78.125000,1019.695833,-4.0000,5.8000
22,5,6.275000,89.625000,1007.295833,3.5000,8.1000
22,9,6.508333,87.083333,1015.025000,3.2000,9.4000
22,7,6.275000,90.916666,1020.075000,3.2000,7.7000
22,9,6.954166,92.125000,1017.558333,4.0000,9.1000
22,8,4.950000,86.875000,1024.591666,1.7000,8.2000
22,7,4.170833,73.625000,1030.583333,1.1000,8.2000
22,5,2.541666,68.208333,1036.983333,-1.7000,7.3000
22,5,1.641666,72.583333,1038.579166,-1.9000,6.3000
22,5,2.041666,60.625000,1036.675000,-2.1000,7.0000
22,5,3.466666,57.750000,1032.029166,-0.4000,9.1000
22,4,4.604166,56.041666,1030.116666,0.2000,10.4000
22,2,3.870833,64.000000,1028.654166,-1.7000,10.8000
22,6,4.941666,73.250000,1025.220833,0.1000,8.9000
22,4,2.345833,53.750000,1033.500000,-0.6000,4.5000
22,3,3.937500,64.583333,1028.391666,-0.5000,7.4000
22,6,2.895833,80.041666,1027.866666,-3.3000,6.5000
22,4,5.562500,89.250000,1013.012500,3.8000,7.9000
22,8,5.179166,82.375000,1000.437500,2.5000,8.4000
22,10,3.354166,74.166666,1008.345833,0.0000,6.5000
22,5,4.670833,87.000000,1021.212500,-1.1000,9.9000
22,4,8.379166,68.291666,1025.262500,2.0000,15.1000
22,5,11.270833,59.250000,1019.162500,5.0000,19.3000
22,7,8.858333,74.541666,1029.862500,3.7000,13.9000
22,8,8.479166,71.750000,1025.037500,1.2000,16.7000
22,5,6.420833,73.833333,1025.033333,2.4000,9.2000
22,1,4.529166,76.833333,1027.162500,0.2000,8.6000
22,5,5.233333,89.166666,1023.312500,0.8000,9.3000
22,1,4.179166,61.875000,1017.191666,1.9000,6.6000
22,5,4.412500,71.000000,1020.862500,-1.1000,8.4000
22,4,7.458333,80.666666,1017.100000,5.4000,11.1000
22,2,7.425000,75.250000,1016.466666,2.4000,10.7000
22,9,7.412500,60.625000,1020.041666,0.0000,13.8000
22,13,7.150000,52.083333,1022.837500,1.2000,13.6000
22,12,8.104166,55.708333,1027.233333,1.8000,13.6000
22,7,9.625000,58.708333,1029.658333,1.8000,15.8000
22,6,11.245833,56.625000,1030.950000,3.2000,17.4000
22,7,12.329166,50.666666,1030.079166,5.1000,19.0000
22,11,11.891666,57.916666,1022.162500,5.2000,18.6000
22,8,8.483333,78.333333,1009.954166,5.7000,13.1000
22,6,8.816666,69.083333,1012.120833,5.1000,13.7000
22,1,7.120833,73.541666,1009.937500,6.1000,9.3000
22,8,6.925000,91.833333,1006.275000,4.5000,8.1000
22,6,6.650000,83.625000,1006.075000,3.8000,10.3000
22,4,6.716666,86.625000,1005.545833,3.0000,10.8000
22,6,6.879166,96.375000,999.016666,4.3000,10.7000
22,7,6.845833,92.791666,997.637500,2.9000,10.5000
22,2,8.045833,88.541666,1003.312500,5.2000,11.7000
22,1,7.654166,83.083333,1013.762500,4.4000,11.4000
22,8,7.183333,75.916666,1018.279166,4.4000,10.4000
22,5,7.695833,71.500000,1022.341666,2.6000,11.9000
22,9,7.462500,79.583333,1022.533333,2.2000,11.0000
22,7,8.566666,80.666666,1020.500000,5.0000,12.6000
22,4,9.458333,81.250000,1016.137500,4.5000,14.6000
22,10,10.575000,75.291666,1014.454166,7.4000,14.7000
22,10,7.091666,77.208333,1008.970833,4.4000,11.2000
22,6,5.950000,63.333333,1013.787500,2.2000,9.3000
22,9,5.558333,71.000000,1010.970833,2.5000,8.3000
22,3,5.645833,64.500000,1013.470833,0.1000,10.4000
22,9,6.787500,69.333333,1017.512500,2.6000,10.4000
22,8,8.441666,80.708333,1014.816666,5.4000,12.1000
22,6,8.000000,86.500000,1014.295833,6.3000,10.1000
22,8,9.187500,86.333333,1015.533333,6.7000,12.2000
22,16,8.962500,96.833333,1016.012500,7.1000,10.9000
22,26,10.000000,85.458333,1018.475000,7.2000,13.2000
22,12,11.070833,73.791666,1023.129166,6.0000,15.8000
22,7,13.670833,70.541666,1023.200000,6.5000,20.0000
22,8,13.670833,82.083333,1015.941666,9.4000,19.4000
22,10,11.245833,85.000000,1013.958333,8.4000,14.0000
22,6,9.591666,93.791666,1017.112500,8.8000,10.3000
22,12,11.512500,85.000000,1029.208333,7.4000,17.0000
22,5,11.783333,85.041666,1034.825000,7.0000,17.2000
22,11,10.979166,80.291666,1033.691666,7.7000,13.9000
22,6,9.950000,80.458333,1033.191666,6.0000,13.7000
22,9,11.075000,80.958333,1030.612500,4.5000,16.4000
22,14,15.062500,65.041666,1028.429166,6.8000,20.5000
22,7,15.187500,67.250000,1028.629166,9.0000,20.3000
22,9,17.400000,63.833333,1027.041666,10.3000,23.5000
